event_id,customer_id,ts,event_name,page,region,consent_measurement,consent_marketing
ev8098970296,703,2025-06-27 03:01:35.162255,add_to_cart,/,EU,True,True
ev9815861907,542,2025-07-31 08:45:35.162260,page_view,/products,EU,True,True
ev7538795836,616,2025-08-09 16:32:35.162265,add_to_cart,/checkout,BR,True,False
ev2026321380,47,2025-06-30 00:13:35.162271,add_to_cart,/products,EU,True,False
ev9682922552,799,2025-08-19 19:45:35.162276,page_view,/products,EU,True,True
ev1426587501,789,2025-07-16 00:28:35.162282,page_view,/thank-you,EU,True,True
ev1330226838,695,2025-07-29 23:52:35.162287,page_view,/checkout,US,False,True
ev7620971329,594,2025-07-27 21:22:35.162295,add_to_cart,/checkout,US,True,True
ev9268113082,494,2025-07-26 18:01:35.162304,page_view,/,EU,True,False
ev6762954197,727,2025-06-26 11:32:35.162319,signup,/,EU,True,True
ev8879720151,20,2025-06-29 12:18:35.162324,purchase,/,EU,True,True
ev6829852734,264,2025-07-27 06:20:35.162330,page_view,/checkout,EU,True,True
ev1761618580,768,2025-08-07 23:13:35.162335,begin_checkout,/checkout,BR,False,False
ev6573520035,392,2025-08-10 05:35:35.162340,add_to_cart,/thank-you,EU,True,False
ev7895547965,624,2025-07-02 00:42:35.162346,page_view,/cart,UK,True,True
ev5445935499,500,2025-07-10 10:29:35.162351,page_view,/checkout,US,True,False
ev7395591475,425,2025-07-16 12:32:35.162356,add_to_cart,/thank-you,UK,True,True
ev5212033216,709,2025-07-11 09:33:35.162362,page_view,/checkout,EU,False,False
ev1924664531,402,2025-07-26 05:49:35.162367,add_to_cart,/,EU,True,True
ev8759154071,783,2025-08-06 02:59:35.162373,add_to_cart,/products,US,True,False
ev2859683747,504,2025-06-26 13:03:35.162378,purchase,/checkout,EU,True,True
ev2842461611,130,2025-07-12 01:03:35.162383,page_view,/checkout,US,True,True
ev2165061179,582,2025-06-22 19:02:35.162389,page_view,/cart,EU,True,True
ev4117141695,773,2025-07-19 08:44:35.162394,begin_checkout,/products,US,True,True
ev4618745960,439,2025-07-28 09:33:35.162399,page_view,/cart,US,False,True
ev2786424063,346,2025-07-23 17:10:35.162405,page_view,/products,UK,True,True
ev2466709017,283,2025-08-03 23:34:35.162410,page_view,/thank-you,US,True,False
ev5061131458,394,2025-06-27 18:45:35.162417,page_view,/,EU,True,False
ev1109644511,63,2025-08-03 18:11:35.162426,add_to_cart,/cart,US,True,True
ev5426427900,641,2025-07-17 05:43:35.162436,page_view,/,EU,True,False
ev1963041477,319,2025-07-20 00:47:35.162445,page_view,/products,BR,False,True
ev2202475195,44,2025-08-08 15:51:35.162455,page_view,/checkout,EU,True,False
ev2079120906,76,2025-08-13 21:46:35.162467,begin_checkout,/checkout,EU,True,False
ev8619878475,164,2025-07-14 14:45:35.162476,page_view,/cart,EU,True,True
ev8340194125,305,2025-07-04 14:08:35.162486,add_to_cart,/cart,EU,True,True
ev9862218597,681,2025-06-28 23:57:35.162496,add_to_cart,/checkout,EU,True,True
ev8251305998,699,2025-06-26 20:45:35.162505,page_view,/checkout,US,True,False
ev5553847549,569,2025-07-02 23:28:35.162515,page_view,/,CA,True,True
ev4541990909,641,2025-08-01 13:42:35.162525,page_view,/cart,EU,True,True
ev6262967312,35,2025-07-15 07:07:35.162535,begin_checkout,/cart,EU,False,True
ev6669911554,407,2025-07-25 20:00:35.162545,page_view,/checkout,EU,True,True
ev9896947660,419,2025-07-31 23:54:35.162554,page_view,/thank-you,EU,False,True
ev4016689165,554,2025-07-21 19:46:35.162559,page_view,/cart,BR,True,False
ev9131213101,738,2025-07-24 19:52:35.162565,page_view,/thank-you,EU,True,False
ev9557991981,343,2025-06-25 04:07:35.162570,page_view,/checkout,EU,False,False
ev9590886418,59,2025-06-27 22:11:35.162575,page_view,/checkout,EU,True,True
ev6631865219,449,2025-06-22 16:43:35.162581,add_to_cart,/products,BR,True,True
ev6535351856,615,2025-08-19 12:19:35.162588,page_view,/thank-you,EU,True,False
ev9967262516,710,2025-08-19 13:51:35.162598,begin_checkout,/cart,EU,False,False
ev4725792754,104,2025-07-12 01:04:35.162608,add_to_cart,/,BR,True,False
ev7983548736,765,2025-07-05 21:59:35.162618,page_view,/thank-you,US,True,True
ev1720563290,533,2025-08-09 03:22:35.162626,add_to_cart,/,BR,True,True
ev3145863997,224,2025-07-11 17:37:35.162636,begin_checkout,/thank-you,EU,True,False
ev5534201643,395,2025-06-25 21:03:35.162646,page_view,/cart,UK,True,True
ev7626021325,614,2025-07-08 16:13:35.162656,page_view,/thank-you,EU,True,True
ev2610294764,208,2025-08-02 01:20:35.162666,signup,/,BR,True,True
ev8372885725,306,2025-08-04 04:02:35.162682,add_to_cart,/,EU,True,True
ev6172748935,78,2025-06-22 10:19:35.162693,purchase,/checkout,EU,False,True
ev2222017889,363,2025-07-02 18:07:35.162703,add_to_cart,/products,EU,False,True
ev1348268106,622,2025-08-05 09:57:35.162712,page_view,/,UK,True,False
ev4583237854,321,2025-07-08 10:08:35.162723,signup,/products,EU,True,True
ev8397118799,429,2025-06-26 15:01:35.162733,begin_checkout,/products,CA,True,True
ev9790136061,130,2025-08-16 13:34:35.162743,page_view,/,US,True,False
ev7837576522,508,2025-06-30 17:05:35.162753,add_to_cart,/,US,True,True
ev3025251156,182,2025-07-30 04:12:35.162763,add_to_cart,/,EU,True,False
ev9074887985,195,2025-07-21 19:35:35.162773,page_view,/thank-you,CA,True,False
ev2405329846,702,2025-08-06 19:58:35.162781,page_view,/cart,BR,True,True
ev4573066222,62,2025-07-28 14:03:35.162787,page_view,/thank-you,EU,False,True
ev7017867436,460,2025-08-16 22:01:35.162792,page_view,/,EU,False,True
ev4042274495,442,2025-07-14 05:58:35.162797,page_view,/thank-you,EU,False,True
ev3960477375,126,2025-08-18 15:45:35.162803,page_view,/products,UK,False,True
ev4897365856,372,2025-06-22 02:01:35.162808,page_view,/thank-you,EU,True,True
ev9138388965,789,2025-08-02 08:20:35.162813,page_view,/checkout,EU,True,False
ev5214184492,586,2025-08-13 04:32:35.162818,page_view,/products,EU,True,True
ev1786664998,623,2025-08-10 00:36:35.162824,page_view,/thank-you,UK,True,True
ev4202365961,164,2025-06-30 10:21:35.162829,page_view,/thank-you,BR,True,True
ev6274356279,611,2025-07-19 05:25:35.162834,page_view,/,US,True,False
ev5867880361,526,2025-06-29 16:24:35.162840,purchase,/checkout,EU,True,True
ev9603705354,435,2025-08-14 22:49:35.162845,add_to_cart,/,UK,True,True
ev5577100608,491,2025-08-06 18:14:35.162850,page_view,/thank-you,EU,True,True
ev8113519530,481,2025-07-08 05:46:35.162856,page_view,/checkout,EU,False,True
ev7751928216,131,2025-07-25 14:13:35.162861,page_view,/cart,EU,True,False
ev5196403137,117,2025-08-04 01:56:35.162866,page_view,/cart,EU,True,True
ev4771686596,554,2025-07-02 22:41:35.162872,page_view,/checkout,BR,True,True
ev5140326724,145,2025-06-29 21:53:35.162877,page_view,/cart,US,True,False
ev2075388801,272,2025-07-21 03:03:35.162883,add_to_cart,/checkout,UK,True,True
ev1778138717,532,2025-07-22 01:55:35.162888,page_view,/cart,CA,True,False
ev2027706215,150,2025-08-07 11:53:35.162894,page_view,/products,EU,False,False
ev2175144856,535,2025-07-11 11:32:35.162899,page_view,/checkout,EU,True,True
ev1738756112,603,2025-08-18 18:22:35.162904,page_view,/products,EU,True,True
ev4565546582,318,2025-06-24 11:31:35.162910,page_view,/cart,UK,False,True
ev2337232158,109,2025-08-03 10:07:35.162915,add_to_cart,/thank-you,US,True,True
ev9800721089,653,2025-07-16 03:03:35.162920,page_view,/,EU,True,True
ev4657710910,69,2025-07-21 21:30:35.162926,page_view,/checkout,UK,True,False
ev1041167705,181,2025-08-12 11:33:35.162931,page_view,/cart,US,False,True
ev6945030615,710,2025-07-18 00:43:35.162936,purchase,/cart,EU,True,True
ev7437703207,127,2025-06-25 20:38:35.162942,purchase,/thank-you,EU,True,True
ev9532175712,790,2025-06-22 13:03:35.162948,add_to_cart,/products,EU,True,True
ev3201387106,49,2025-07-16 21:31:35.162958,page_view,/,UK,True,True
ev3861398329,181,2025-07-06 07:11:35.162968,purchase,/,UK,True,True
ev7734825181,747,2025-08-02 22:58:35.162978,page_view,/thank-you,US,True,True
ev6631567410,617,2025-08-01 20:43:35.162988,add_to_cart,/products,US,True,False
ev6622953365,424,2025-07-22 06:12:35.162997,page_view,/,EU,False,True
ev9411309164,766,2025-08-03 18:57:35.163007,page_view,/,EU,False,True
ev9967829064,462,2025-06-29 23:51:35.163017,page_view,/,EU,False,False
ev1076634900,78,2025-07-05 20:27:35.163038,page_view,/thank-you,US,False,True
ev4489812608,523,2025-06-27 07:26:35.163045,page_view,/products,US,True,False
ev9491760570,612,2025-06-27 03:59:35.163050,page_view,/products,UK,False,True
ev1161803703,96,2025-07-11 19:03:35.163056,page_view,/cart,EU,True,True
ev4049918030,616,2025-08-06 04:14:35.163061,begin_checkout,/checkout,UK,True,True
ev7878930541,705,2025-08-16 00:21:35.163066,add_to_cart,/thank-you,EU,True,True
ev1674843549,763,2025-07-14 18:41:35.163072,add_to_cart,/thank-you,EU,True,True
ev6289424609,782,2025-07-25 18:50:35.163077,add_to_cart,/thank-you,EU,False,True
ev9281604776,703,2025-07-17 15:26:35.163082,add_to_cart,/thank-you,EU,True,True
ev5808091497,191,2025-07-06 15:08:35.163088,add_to_cart,/products,BR,True,True
ev1039015311,289,2025-08-02 07:50:35.163093,signup,/,EU,True,False
ev2021403733,188,2025-08-10 17:08:35.163098,page_view,/cart,US,True,False
ev4682217165,631,2025-07-24 06:28:35.163104,purchase,/checkout,EU,True,True
ev1110935629,682,2025-07-06 08:13:35.163109,page_view,/cart,EU,False,True
ev6947866941,246,2025-07-07 00:32:35.163114,add_to_cart,/products,EU,True,True
ev3423289144,407,2025-07-10 09:28:35.163120,page_view,/cart,EU,False,True
ev4083797308,440,2025-07-11 13:52:35.163125,begin_checkout,/products,EU,True,True
ev8052593478,155,2025-08-02 02:58:35.163130,page_view,/checkout,BR,True,True
ev7608233708,100,2025-07-04 23:59:35.163136,page_view,/products,US,True,True
ev8202139637,778,2025-07-10 22:31:35.163141,page_view,/,CA,True,True
ev2708620319,603,2025-07-20 08:03:35.163146,page_view,/cart,US,True,False
ev4091594867,671,2025-07-31 23:18:35.163154,page_view,/cart,EU,True,False
ev6727450204,778,2025-07-07 06:50:35.163163,page_view,/products,EU,True,True
ev5517934934,298,2025-08-02 11:21:35.163172,page_view,/,US,True,True
ev8259048296,32,2025-07-23 22:08:35.163189,page_view,/checkout,US,True,True
ev4718802200,504,2025-08-17 15:41:35.163195,purchase,/,EU,True,True
ev9194900181,180,2025-07-18 22:59:35.163200,add_to_cart,/products,EU,True,True
ev2983055601,583,2025-07-16 23:34:35.163205,page_view,/cart,CA,True,False
ev6886892194,192,2025-07-29 12:25:35.163215,add_to_cart,/products,EU,True,True
ev8199555808,287,2025-06-25 19:18:35.163225,page_view,/checkout,EU,True,True
ev9898084770,685,2025-06-22 23:29:35.163237,page_view,/thank-you,UK,True,False
ev4404377063,469,2025-07-30 13:31:35.163251,page_view,/cart,EU,True,False
ev8957022354,217,2025-08-10 08:00:35.163256,begin_checkout,/,US,True,True
ev6420733761,303,2025-08-15 01:35:35.163263,page_view,/products,EU,True,True
ev6770287015,242,2025-08-06 10:21:35.163272,page_view,/thank-you,EU,True,True
ev3311374167,676,2025-07-17 07:00:35.163282,page_view,/checkout,EU,True,True
ev8909392047,362,2025-08-13 05:52:35.163292,page_view,/,EU,True,True
ev1602654171,183,2025-08-03 17:31:35.163303,add_to_cart,/cart,UK,True,False
ev9917756263,348,2025-07-12 10:08:35.163309,page_view,/,US,True,False
ev6101342869,361,2025-07-07 16:07:35.163314,page_view,/checkout,EU,True,False
ev6237620812,78,2025-07-18 21:44:35.163321,add_to_cart,/products,US,True,True
ev2574188909,46,2025-07-24 19:21:35.163330,add_to_cart,/,US,True,True
ev7080444822,572,2025-07-29 02:09:35.163340,page_view,/thank-you,CA,True,True
ev2398323778,479,2025-07-05 09:01:35.163349,add_to_cart,/cart,EU,True,True
ev8515461880,71,2025-08-17 22:19:35.163359,add_to_cart,/thank-you,EU,True,True
ev7726172449,48,2025-07-22 01:46:35.163369,add_to_cart,/checkout,BR,True,False
ev2518820848,127,2025-08-04 08:12:35.163380,page_view,/cart,EU,True,True
ev8096852944,274,2025-07-30 14:43:35.163386,page_view,/thank-you,CA,True,True
ev6698231351,178,2025-07-01 15:15:35.163391,add_to_cart,/products,EU,True,True
ev3668401135,608,2025-07-31 08:00:35.163396,add_to_cart,/products,US,True,True
ev6969840844,773,2025-07-28 02:39:35.163402,page_view,/,US,False,True
ev7258693385,436,2025-07-30 11:16:35.163407,page_view,/cart,EU,True,False
ev5498124867,530,2025-07-08 05:36:35.163412,purchase,/checkout,UK,False,True
ev7242015900,275,2025-07-24 00:38:35.163417,page_view,/products,EU,True,False
ev8120421157,469,2025-08-01 14:59:35.163423,add_to_cart,/thank-you,EU,True,True
ev9024939762,391,2025-06-26 15:36:35.163428,page_view,/checkout,US,True,True
ev8475838178,260,2025-08-18 00:47:35.163433,signup,/products,EU,False,False
ev1969184500,94,2025-08-10 21:38:35.163439,page_view,/cart,EU,True,False
ev8751464947,785,2025-06-26 14:30:35.163444,add_to_cart,/,EU,True,True
ev9548167233,202,2025-07-24 16:02:35.163449,page_view,/,EU,True,True
ev5346808648,627,2025-07-06 22:26:35.163454,page_view,/cart,BR,True,True
ev9151004140,736,2025-07-10 06:11:35.163460,page_view,/cart,US,True,True
ev3017579107,522,2025-07-02 13:22:35.163465,add_to_cart,/,EU,False,True
ev1362650829,114,2025-08-06 04:42:35.163470,page_view,/checkout,EU,True,True
ev5017910502,788,2025-07-27 15:38:35.163475,page_view,/thank-you,CA,True,False
ev2078267492,629,2025-06-21 21:41:35.163483,add_to_cart,/checkout,UK,True,True
ev2178309765,311,2025-07-27 10:11:35.163492,page_view,/products,EU,False,False
ev4995229934,592,2025-07-04 01:52:35.163502,add_to_cart,/cart,UK,False,False
ev9765885994,601,2025-07-19 13:51:35.163511,page_view,/products,EU,True,True
ev5680480468,509,2025-07-19 21:06:35.163522,purchase,/checkout,EU,True,True
ev9890513193,108,2025-08-16 13:38:35.163531,page_view,/,EU,True,True
ev5580064081,623,2025-07-23 07:39:35.163537,signup,/checkout,UK,False,True
ev5168258799,407,2025-07-24 13:26:35.163542,page_view,/,EU,True,False
ev1188076139,107,2025-07-18 23:28:35.163547,page_view,/thank-you,UK,True,True
ev1750179322,768,2025-08-18 16:43:35.163552,add_to_cart,/cart,US,True,True
ev8867124492,288,2025-08-17 12:26:35.163558,page_view,/cart,EU,True,False
ev7186267369,219,2025-08-13 21:34:35.163563,page_view,/cart,US,True,True
ev6075448971,275,2025-08-17 17:35:35.163568,page_view,/products,UK,True,True
ev9019478632,167,2025-08-11 00:43:35.163574,begin_checkout,/checkout,EU,True,True
ev6853063183,179,2025-07-18 05:54:35.163579,page_view,/products,UK,True,True
ev3539094429,230,2025-08-17 05:09:35.163585,page_view,/,US,True,False
ev8793257987,188,2025-07-26 15:15:35.163590,page_view,/products,EU,True,True
ev7559726458,696,2025-08-10 14:53:35.163595,add_to_cart,/thank-you,US,True,False
ev1722947610,245,2025-07-26 22:44:35.163600,page_view,/products,EU,True,True
ev8483468376,374,2025-07-15 17:10:35.163606,page_view,/,BR,False,False
ev4282547889,771,2025-07-21 00:32:35.163611,add_to_cart,/checkout,BR,True,True
ev8607968672,153,2025-07-09 13:54:35.163616,page_view,/products,EU,False,False
ev8432926740,306,2025-08-18 23:42:35.163622,begin_checkout,/,EU,True,False
ev9168803148,426,2025-08-11 06:32:35.163627,page_view,/cart,UK,True,True
ev2022080596,634,2025-07-09 23:20:35.163632,add_to_cart,/,EU,False,False
ev7621372184,538,2025-07-04 12:45:35.163637,begin_checkout,/cart,EU,True,True
ev3817054808,600,2025-08-09 06:19:35.163643,page_view,/,UK,False,True
ev8718809403,288,2025-08-12 10:12:35.163648,add_to_cart,/cart,EU,True,True
ev2034408964,594,2025-07-03 20:41:35.163653,add_to_cart,/thank-you,EU,True,True
ev8885675029,397,2025-07-04 16:30:35.163659,page_view,/checkout,EU,False,False
ev9755333769,393,2025-08-19 01:31:35.163666,begin_checkout,/thank-you,US,True,True
ev5650025231,421,2025-07-17 07:07:35.163675,page_view,/checkout,UK,True,False
ev5938833378,407,2025-06-24 10:22:35.163684,page_view,/,EU,False,True
ev6498048438,747,2025-08-01 04:48:35.163693,page_view,/cart,BR,True,True
ev9076900861,146,2025-06-28 22:10:35.163704,page_view,/products,US,True,False
ev1792657805,276,2025-08-17 05:04:35.163711,page_view,/thank-you,EU,True,True
ev8669566703,708,2025-08-10 03:23:35.163719,page_view,/checkout,EU,False,False
ev4139563582,362,2025-07-12 01:28:35.163728,add_to_cart,/,EU,False,False
ev4654884505,300,2025-07-14 00:34:35.163738,purchase,/cart,US,True,True
ev8857209176,686,2025-07-12 23:17:35.163748,add_to_cart,/cart,EU,False,True
ev2096940262,571,2025-07-05 16:57:35.163762,page_view,/checkout,BR,True,False
ev2292161014,515,2025-07-03 07:37:35.163772,page_view,/,EU,True,False
ev7128388802,696,2025-07-05 14:12:35.163781,add_to_cart,/checkout,EU,True,True
ev7566383642,81,2025-07-01 15:22:35.163792,page_view,/products,US,False,True
ev3029107953,458,2025-08-06 17:12:35.163797,begin_checkout,/thank-you,US,True,True
ev7240798932,645,2025-08-07 10:48:35.163802,page_view,/thank-you,EU,True,True
ev4212179411,292,2025-08-19 16:59:35.163815,add_to_cart,/,BR,False,True
ev1247933380,510,2025-07-25 23:59:35.163824,page_view,/,EU,True,True
ev3360216060,700,2025-06-30 01:14:35.163833,add_to_cart,/cart,CA,False,False
ev2449987070,224,2025-07-10 12:14:35.163843,page_view,/cart,US,False,False
ev5062148834,79,2025-08-04 05:44:35.163854,add_to_cart,/cart,CA,True,False
ev5078689020,673,2025-07-22 01:18:35.163860,page_view,/checkout,EU,True,False
ev4463491823,605,2025-07-15 05:37:35.163865,add_to_cart,/cart,UK,True,False
ev9186242014,347,2025-07-22 06:12:35.163870,page_view,/thank-you,UK,True,False
ev4465497505,232,2025-07-26 18:03:35.163876,page_view,/thank-you,US,False,True
ev2721594547,724,2025-06-25 07:03:35.163881,add_to_cart,/thank-you,EU,True,True
ev9526886610,561,2025-08-15 18:09:35.163886,add_to_cart,/checkout,US,False,True
ev6763501843,279,2025-08-17 01:37:35.163892,add_to_cart,/products,UK,True,False
ev9566501758,175,2025-06-22 17:36:35.163897,page_view,/,EU,True,True
ev5063152824,453,2025-06-26 16:30:35.163902,signup,/cart,US,True,True
ev6446154800,711,2025-07-05 00:59:35.163908,page_view,/cart,BR,True,False
ev3956967031,227,2025-07-10 15:07:35.163913,page_view,/checkout,EU,True,False
ev9667147754,379,2025-06-24 15:47:35.163918,page_view,/thank-you,EU,False,False
ev3484379828,416,2025-08-05 15:40:35.163924,add_to_cart,/,US,False,True
ev9380908347,92,2025-07-19 18:17:35.163929,begin_checkout,/checkout,EU,True,True
ev4073281499,256,2025-07-21 07:37:35.163935,page_view,/cart,EU,True,False
ev7908962095,643,2025-07-19 08:31:35.163940,add_to_cart,/,US,True,True
ev6824400983,355,2025-07-18 02:46:35.163945,add_to_cart,/checkout,EU,True,False
ev8001413969,276,2025-06-26 08:40:35.163951,page_view,/,US,True,False
ev2837060810,450,2025-07-12 18:54:35.163956,page_view,/,BR,True,True
ev9991348938,78,2025-08-14 11:48:35.163961,page_view,/checkout,EU,True,True
ev5471508850,7,2025-08-03 16:04:35.163967,purchase,/cart,BR,True,True
ev1674671488,676,2025-07-04 17:33:35.163972,page_view,/thank-you,US,False,False
ev7143135458,47,2025-08-06 11:22:35.163977,add_to_cart,/cart,EU,True,True
ev1700554392,68,2025-07-03 09:58:35.163982,page_view,/products,EU,True,False
ev6832730670,235,2025-08-18 01:47:35.163988,add_to_cart,/,EU,True,True
ev7453341007,166,2025-07-18 10:41:35.163993,page_view,/,EU,True,True
ev2830828666,669,2025-06-26 11:35:35.163998,begin_checkout,/,EU,True,False
ev2042002067,154,2025-07-14 21:53:35.164004,add_to_cart,/cart,EU,False,False
ev2212642591,315,2025-07-16 20:49:35.164009,begin_checkout,/checkout,EU,True,False
ev6912656754,325,2025-06-26 20:08:35.164014,page_view,/cart,US,True,True
